Cidade,Nome,Estado (Lista),País,Estado,Município IBGE,Percentual de ISS,Distrito
3117207,Conceicao das Pedras,MG,1,MG,,0,
3117405,Conceicao de Ipanema,MG,1,MG,,0,
3301405,Conceicao de Macabu,RJ,1,RJ,,0,
2202802,Conceicao do Caninde,PI,1,PI,,0,
3201704,Conceicao do Castelo,ES,1,ES,,0,
2908408,Conceicao do Coite,BA,1,BA,,0,
2908507,Conceicao do Jacuipe,BA,1,BA,,0,
3117603,Conceicao do Para,MG,1,MG,,0,
3117801,Conceicao dos Ouros,MG,1,MG,,0,
3117504,Conceicao Mt.Dentro,MG,1,MG,,0,
3117702,Conceicao Rio Verde,MG,1,MG,,0,
1705607,Conceicao Tocantins,TO,1,TO,,0,
3512209,Conchal,SP,1,SP,,0,
3512308,Conchas,SP,1,SP,,0,
4204301,Concordia,SC,1,SC,,0,
1502756,Concordia do Para,PA,1,PA,,0,
2504504,Condado,PB,1,PB,,0,
2604601,Condado,PE,1,PE,,0,
2504603,Conde,PB,1,PB,,0,
2908606,Conde,BA,1,BA,,0,
2908705,Condeuba,BA,1,BA,,0,
4305702,Condor,RS,1,RS,,0,
5103353,Confresa,MT,1,MT,,0,
2504702,Congo,PB,1,PB,,0,
3117900,Congonhal,MG,1,MG,,0,
3118007,Congonhas,MG,1,MG,,0,
3118106,Congonhas do Norte,MG,1,MG,,0,
4106001,Congonhinhas,PR,1,PR,,0,
3118205,Conquista,MG,1,MG,,0,
3118304,Conselheiro Lafaiete,MG,1,MG,,0,
4106100,Conselheiro Mairinck,PR,1,PR,,0,
3118403,Conselheiro Pena,MG,1,MG,,0,
3118502,Consolacao,MG,1,MG,,0,
4305801,Constantina,RS,1,RS,,0,
3118601,Contagem,MG,1,MG,,0,
4106209,Contenda,PR,1,PR,,0,
2908804,Contendas do Sincora,BA,1,BA,,0,
3118700,Coqueiral,MG,1,MG,,0,
2702207,Coqueiro Seco,AL,1,AL,,0,
4305850,Coqueiros do Sul,RS,1,RS,,0,
3118809,Coracao de Jesus,MG,1,MG,,0,
2908903,Coracao de Maria,BA,1,BA,,0,
4106308,Corbelia,PR,1,PR,,0,
3301504,Cordeiro,RJ,1,RJ,,0,
3512407,Cordeiropolis,SP,1,SP,,0,
2909000,Cordeiros,BA,1,BA,,0,
4204350,Cordilheira Alta,SC,1,SC,,0,
3118908,Cordisburgo,MG,1,MG,,0,
3119005,Cordislandia,MG,1,MG,,0,
2304004,Coreau,CE,1,CE,,0,
2504801,Coremas,PB,1,PB,,0,
5003108,Corguinho,MS,1,MS,,0,
2909109,Coribe,BA,1,BA,,0,
3119104,Corinto,MG,1,MG,,0,
4106407,Cornelio Procopio,PR,1,PR,,0,
3119203,Coroaci,MG,1,MG,,0,
3512506,Coroados,SP,1,SP,,0,
2103604,Coroata,MA,1,MA,,0,
3119302,Coromandel,MG,1,MG,,0,
4305871,Coronel Barros,RS,1,RS,,0,
4305900,Coronel Bicaco,RS,1,RS,,0,
4106456,CORONEL DOMINGOS SOARES,PR,1,PR,,0,
2402808,Coronel Ezequiel,RN,1,RN,,0,
3119401,Coronel Fabriciano,MG,1,MG,,0,
4204400,Coronel Freitas,SC,1,SC,,0,
2402907,Coronel Joao Pessoa,RN,1,RN,,0,
2909208,Coronel Joao Sa,BA,1,BA,,0,
2202851,Coronel Jose Dias,PI,1,PI,,0,
3512605,Coronel Macedo,SP,1,SP,,0,
4204459,Coronel Martins,SC,1,SC,,0,
3119500,Coronel Murta,MG,1,MG,,0,
3119609,Coronel Pacheco,MG,1,MG,,0,
5003157,Coronel Sapucaia,MS,1,MS,,0,
4106506,Coronel Vivida,PR,1,PR,,0,
3119807,Corrego Danta,MG,1,MG,,0,
3119906,Corrego do Bom Jesus,MG,1,MG,,0,
5205703,Corrego do Ouro,GO,1,GO,,0,
3120003,Corrego Novo,MG,1,MG,,0,
4204558,Correia Pinto,SC,1,SC,,0,
2202901,Corrente,PI,1,PI,,0,
2604700,Correntes,PE,1,PE,,0,
2909307,Correntina,BA,1,BA,,0,
2604809,Cortes,PE,1,PE,,0,
5003207,Corumba,MS,1,MS,,0,
5205802,Corumba de Goias,GO,1,GO,,0,
5205901,Corumbaiba,GO,1,GO,,0,
3512704,Corumbatai,SP,1,SP,,0,
4106555,Corumbatai do Sul,PR,1,PR,,0,
1100072,Corumbiara,RO,1,RO,,0,
4204509,Corupa,SC,1,SC,,0,
2702306,Coruripe,AL,1,AL,,0,
3512803,Cosmopolis,SP,1,SP,,0,
3512902,Cosmorama,SP,1,SP,,0,
1100080,Costa Marques,RO,1,RO,,0,
5003256,Costa Rica,MS,1,MS,,0,
2909406,Cotegipe,BA,1,BA,,0,
3513009,Cotia,SP,1,SP,,0,
4305959,Cotipora,RS,1,RS,,0,
5103379,Cotriguacu,MT,1,MT,,0,
3120102,Couto de M. de Minas,MG,1,MG,,0,
1706001,Couto de Magalhaes,TO,1,TO,,0,
4305975,Coxilha,RS,1,RS,,0,
5003306,Coxim,MS,1,MS,,0,
4104600,Cpt Leonidas Marques,PR,1,PR,,0,
2702355,Craibas,AL,1,AL,,0,
2304103,Crateus,CE,1,CE,,0,
2304202,Crato,CE,1,CE,,0,
3513108,Cravinhos,SP,1,SP,,0,
2909505,Cravolandia,BA,1,BA,,0,
4204608,Criciuma,SC,1,SC,,0,
2909604,Crisopolis,BA,1,BA,,0,
4306007,Crissiumal,RS,1,RS,,0,
3120201,Cristais,MG,1,MG,,0,
3513207,Cristais Paulista,SP,1,SP,,0,
4306056,Cristal,RS,1,RS,,0,
1706100,Cristalandia,TO,1,TO,,0,
2203008,Cristalandia Piaui,PI,1,PI,,0,
3120300,Cristalia,MG,1,MG,,0,
5206206,Cristalina,GO,1,GO,,0,
3120409,Cristiano Otoni,MG,1,MG,,0,
5206305,Cristianopolis,GO,1,GO,,0,
3120508,Cristina,MG,1,MG,,0,
2801702,Cristinapolis,SE,1,SE,,0,
2203107,Cristino Castro,PI,1,PI,,0,
2909703,Cristopolis,BA,1,BA,,0,
5206404,Crixas,GO,1,GO,,0,
2304236,Croata,CE,1,CE,,0,
5206503,Crominia,GO,1,GO,,0,
3120607,Crucilandia,MG,1,MG,,0,
2304251,Cruz,CE,1,CE,,0,
4306106,Cruz Alta,RS,1,RS,,0,
2909802,Cruz das Almas,BA,1,BA,,0,
2504900,Cruz do Esp. Santo,PB,1,PB,,0,
4106803,Cruz Machado,PR,1,PR,,0,
3513306,Cruzalia,SP,1,SP,,0,
3513405,Cruzeiro,SP,1,SP,,0,
4106571,Cruzeiro do Iguacu,PR,1,PR,,0,
4106605,Cruzeiro do Oeste,PR,1,PR,,0,
1200203,Cruzeiro do Sul,AC,1,AC,,0,
4106704,Cruzeiro do Sul,PR,1,PR,,0,
4306205,Cruzeiro do Sul,RS,1,RS,,0,
3120706,Cruzeiro Fortaleza,MG,1,MG,,0,
2403004,Cruzeta,RN,1,RN,,0,
3120805,Cruzilia,MG,1,MG,,0,
3513504,Cubatao,SP,1,SP,,0,
2505006,Cubati,PB,1,PB,,0,
5103403,Cuiaba,MT,1,MT,,0,
2505105,Cuite,PB,1,PB,,0,
2505204,Cuitegi,PB,1,PB,,0,
1100940,Cujubim,RO,1,RO,,0,
5206602,Cumari,GO,1,GO,,0,
2604908,Cumaru,PE,1,PE,,0,
1502764,Cumaru do Norte,PA,1,PA,,0,
2801900,Cumbe,SE,1,SE,,0,
3513603,Cunha,SP,1,SP,,0,
4204707,Cunha Pora,SC,1,SC,,0,
4204756,CUNHATAI,SC,1,SC,,0,
2605004,Cupira,PE,1,PE,,0,
2909901,Curaca,BA,1,BA,,0,
2203206,Curimata,PI,1,PI,,0,
1502772,Curionopolis,PA,1,PA,,0,
4106902,Curitiba,PR,1,PR,,0,
4204806,Curitibanos,SC,1,SC,,0,
4107009,Curiuva,PR,1,PR,,0,
2403103,Currais Novos,RN,1,RN,,0,
2505303,Curral Velho,PB,1,PB,,0,
1502806,Curralinho,PA,1,PA,,0,
1502905,Curuca,PA,1,PA,,0,
2103703,Curupuru,MA,1,MA,,0,
3120904,Curvelo,MG,1,MG,,0,
2605103,Custodia,PE,1,PE,,0,
1600212,Cutias,AP,1,AP,,0,
5206701,Damianopolis,GO,1,GO,,0,
5206800,Damolandia,GO,1,GO,,0,
1706506,Darcinopolis,TO,1,TO,,0,
2910008,Dario Meira,BA,1,BA,,0,
3121001,Datas,MG,1,MG,,0,
4306304,David Canabarro,RS,1,RS,,0,
5206909,Davinopolis,GO,1,GO,,0,
3121100,Delfim Moreira,MG,1,MG,,0,
3121209,Delfinopolis,MG,1,MG,,0,
2702405,Delmiro Gouveia,AL,1,AL,,0,
2203305,Demerval Lobao,PI,1,PI,,0,
5103452,Denise,MT,1,MT,,0,
5003454,Deodapolis,MS,1,MS,,0,
2304269,Dep.Irapuan Pinheiro,CE,1,CE,,0,
4306320,Derrubadas,RS,1,RS,,0,
3513702,Descalvado,SP,1,SP,,0,
4204905,Descanso,SC,1,SC,,0,
3121308,Descoberto,MG,1,MG,,0,
2505402,Desterro,PB,1,PB,,0,
3121506,Desterro do Melo,MG,1,MG,,0,
3121407,Desterro Entre Rios,MG,1,MG,,0,
4306353,Dezesseis Novembro,RS,1,RS,,0,
3513801,Diadema,SP,1,SP,,0,
2505600,Diamante,PB,1,PB,,0,
4107108,Diamante do Norte,PR,1,PR,,0,
4107124,Diamante do Sul,PR,1,PR,,0,
4107157,Diamante D'Oeste,PR,1,PR,,0,
3121605,Diamantina,MG,1,MG,,0,
5103502,Diamantino,MT,1,MT,,0,
1707009,Dianopolis,TO,1,TO,,0,
2910057,Dias D'Avila,BA,1,BA,,0,
3121704,Diogo de Vasconcelos,MG,1,MG,,0,
3121803,Dionisio,MG,1,MG,,0,
4205001,Dionisio Cerqueira,SC,1,SC,,0,
5207105,Diorama,GO,1,GO,,0,
3513850,Dirce Reis,SP,1,SP,,0,
2203354,Dirceu Arcoverde,PI,1,PI,,0,
2802007,Divina Pastora,SE,1,SE,,0,
3121902,Divinesia,MG,1,MG,,0,
3122009,Divino,MG,1,MG,,0,
3201803,Divino de S.Lourenco,ES,1,ES,,0,
3122108,Divino Laranjeiras,MG,1,MG,,0,
3513900,Divinolandia,SP,1,SP,,0,
3122207,Divinolandia Minas,MG,1,MG,,0,
3122306,Divinopolis,MG,1,MG,,0,
5208301,Divinopolis de Goias,GO,1,GO,,0,
1707108,Divinopolis Tocantin,TO,1,TO,,0,
3122405,Divisa Nova,MG,1,MG,,0,
3122454,Divisopolis,MG,1,MG,,0,
3514007,Dobrada,SP,1,SP,,0,
3514106,Dois Corregos,SP,1,SP,,0,
4306403,Dois Irmaos,RS,1,RS,,0,
5003488,Dois Irmaos Buriti,MS,1,MS,,0,
4306429,Dois Irmaos Missoes,RS,1,RS,,0,
1707207,Dois Irmaos Tocantin,TO,1,TO,,0,
4306452,Dois Lajeados,RS,1,RS,,0,
2702504,Dois Riachos,AL,1,AL,,0,
4107207,Dois Vizinhos,PR,1,PR,,0,
3514205,Dolcinopolis,SP,1,SP,,0,
5103601,Dom Aquino,MT,1,MT,,0,
2910107,Dom Basilio,BA,1,BA,,0,
3122504,Dom Cavati,MG,1,MG,,0,
1502939,Dom Eliseu,PA,1,PA,,0,
2203404,Dom Expedito Lopes,PI,1,PI,,0,
4306502,Dom Feliciano,RS,1,RS,,0,
2203453,Dom Inocencio,PI,1,PI,,0,
3122603,Dom Joaquim,MG,1,MG,,0,
2910206,Dom Macedo Costa,BA,1,BA,,0,
4306601,Dom Pedrito,RS,1,RS,,0,
2103802,Dom Pedro,MA,1,MA,,0,
3122702,Dom Silverio,MG,1,MG,,0,
3122801,Dom Vicoso,MG,1,MG,,0,
3201902,Domingos Martins,ES,1,ES,,0,
2203420,Domingos Mourao,PI,1,PI,,0,
4205100,Dona Emma,SC,1,SC,,0,
3122900,Dona Euzebia,MG,1,MG,,0,
4306700,Dona Francisca,RS,1,RS,,0,
2505709,Dona Ines,PB,1,PB,,0,
3123007,Dores de Campos,MG,1,MG,,0,
3123106,Dores de Guanhaes,MG,1,MG,,0,
3123205,Dores do Indaia,MG,1,MG,,0,
3202009,Dores do Rio Preto,ES,1,ES,,0,
3123304,Dores do Turvo,MG,1,MG,,0,
3123403,Doresopolis,MG,1,MG,,0,
2605152,Dormentes,PE,1,PE,,0,
4107256,Douradina,PR,1,PR,,0,
5003504,Douradina,MS,1,MS,,0,
3514304,Dourado,SP,1,SP,,0,
3123502,Douradoquara,MG,1,MG,,0,
5003702,Dourados,MS,1,MS,,0,
4107306,Doutor Camargo,PR,1,PR,,0,
4205159,Doutor Pedrinho,SC,1,SC,,0,
2403202,Doutor Severiano,RN,1,RN,,0,
4128633,Doutor Ulysses,PR,1,PR,,0,
5207253,Doverlandia,GO,1,GO,,0,
4306734,Dr Mauricio Cardoso,RS,1,RS,,0,
3514403,Dracena,SP,1,SP,,0,
3514502,Duartina,SP,1,SP,,0,
3301603,Duas Barras,RJ,1,RJ,,0,
2505808,Duas Estradas,PB,1,PB,,0,
1707306,Duere,TO,1,TO,,0,
3514601,Dumont,SP,1,SP,,0,
2103901,Duque Bacelar,MA,1,MA,,0,
3301702,Duque de Caxias,RJ,1,RJ,,0,
3123528,Durande,MG,1,MG,,0,
1505106,ëbidos,PA,1,PA,,0,
3514700,Echapora,SP,1,SP,,0,
3202108,Ecoporanga,ES,1,ES,,0,
5207352,Edealina,GO,1,GO,,0,
5207402,Edeia,GO,1,GO,,0,
1301407,Eirunepe,AM,1,AM,,0,
3514809,Eldorado,SP,1,SP,,0,
5003751,Eldorado,MS,1,MS,,0,
4306767,Eldorado do Sul,RS,1,RS,,0,
1502954,Eldorado dos Carajas,PA,1,PA,,0,
3533809,ëleo,SP,1,SP,,0,
2203503,Elesbao Veloso,PI,1,PI,,0,
3514908,Elias Fausto,SP,1,SP,,0,
2203602,Eliseu Martins,PI,1,PI,,0,
3514924,Elisiario,SP,1,SP,,0,
2910305,Elisio Medrado,BA,1,BA,,0,
3123601,Eloi Mendes,MG,1,MG,,0,
2505907,Emas,PB,1,PB,,0,
3514957,Embauba,SP,1,SP,,0,
3515004,Embu,SP,1,SP,,0,
3515103,Embu-Guacu,SP,1,SP,,0,
3515129,Emilianopolis,SP,1,SP,,0,
4306809,Encantado,RS,1,RS,,0,
2403301,Encanto,RN,1,RN,,0,
2910404,Encruzilhada,BA,1,BA,,0,
4306908,Encruzilhada do Sul,RS,1,RS,,0,
4107405,Eneas Marques,PR,1,PR,,0,
4107504,Engenheiro Beltrao,PR,1,PR,,0,
3123700,Engenheiro Caldas,MG,1,MG,,0,
3515152,Engenheiro Coelho,SP,1,SP,,0,
3123809,Engenheiro Navarro,MG,1,MG,,0,
4306924,Engenho Velho,RS,1,RS,,0,
3301801,Engo.Paulo Frontin,RJ,1,RJ,,0,
3123858,Entre Folhas,MG,1,MG,,0,
4306932,Entre Ijuis,RS,1,RS,,0,
2910503,Entre Rios,BA,1,BA,,0,
3123908,Entre Rios de Minas,MG,1,MG,,0,
4107538,Entre Rios do Oeste,PR,1,PR,,0,
4306957,Entre Rios do Sul,RS,1,RS,,0,
1301506,Envira,AM,1,AM,,0,
1200252,Epitaciolandia,AC,1,AC,,0,
2403400,Equador,RN,1,RN,,0,
4306973,Erebango,RS,1,RS,,0,
4307005,Erechim,RS,1,RS,,0,
2304277,Erere,CE,1,CE,,0,
2900504,Erico Cardoso,BA,1,BA,,0,
4307054,Ernestina,RS,1,RS,,0,
4307203,Erval Grande,RS,1,RS,,0,
4307302,Erval Seco,RS,1,RS,,0,
4205209,Erval Velho,SC,1,SC,,0,
3124005,Ervalia,MG,1,MG,,0,
2605202,Escada,PE,1,PE,,0,
4307401,Esmeralda,RS,1,RS,,0,
3124104,Esmeraldas,MG,1,MG,,0,
3124401,Esp.Sto do Dourado,MG,1,MG,,0,
3124203,Espera Feliz,MG,1,MG,,0,
2506004,Esperanca,PB,1,PB,,0,
1707405,Esperantina,TO,1,TO,,0,
2203701,Esperantina,PI,1,PI,,0,
2104008,Esperantinopolis,MA,1,MA,,0,
1100098,Espigao D'Oeste,RO,1,RO,,0,
3124302,Espinosa,MG,1,MG,,0,
2403509,Espirito Santo,RN,1,RN,,0,
3515186,Espirito Sto Pinhal,SP,1,SP,,0,
3515194,Espirito Sto Turvo,SP,1,SP,,0,
2910602,Esplanada,BA,1,BA,,0,
4307500,Espumoso,RS,1,RS,,0,
4307559,Estacao,RS,1,RS,,0,
2802106,Estancia,SE,1,SE,,0,
4307609,Estancia Velha,RS,1,RS,,0,
4307708,Esteio,RS,1,RS,,0,
3124500,Estiva,MG,1,MG,,0,
3557303,Estiva Gerbi,SP,1,SP,,0,
2104057,Estreito,MA,1,MA,,0,
4307807,Estrela,RS,1,RS,,0,
3124609,Estrela Dalva,MG,1,MG,,0,
2702553,Estrela de Alagoas,AL,1,AL,,0,
3124708,Estrela do Indaia,MG,1,MG,,0,
3515301,Estrela do Norte,SP,1,SP,,0,
5207501,Estrela do Norte,GO,1,GO,,0,
3124807,Estrela do Sul,MG,1,MG,,0,
3515202,Estrela d'Oeste,SP,1,SP,,0,
4307815,ESTRELA VELHA,RS,1,RS,,0,
3515350,Euclides C. Paulista,SP,1,SP,,0,
2910701,Euclides da Cunha,BA,1,BA,,0,
4307831,Eugenio de Castro,RS,1,RS,,0,
3124906,Eugenopolis,MG,1,MG,,0,
2910727,Eunapolis,BA,1,BA,,0,
2304285,Eusebio,CE,1,CE,,0,
3125002,Ewbank da Camara,MG,1,MG,,0,
3125101,Extrema,MG,1,MG,,0,
2403608,Extremoz,RN,1,RN,,0,
2605301,Exu,PE,1,PE,,0,
2506103,Fagundes,PB,1,PB,,0,
4307864,Fagundes Varela,RS,1,RS,,0,
5207535,Faina,GO,1,GO,,0,
3125200,Fama,MG,1,MG,,0,
3125309,Faria Lemos,MG,1,MG,,0,
2304301,Farias Brito,CE,1,CE,,0,
1503002,Faro,PA,1,PA,,0,
4107553,Farol,PR,1,PR,,0,
4307906,Farroupilha,RS,1,RS,,0,
3515400,Fartura,SP,1,SP,,0,
2203750,Fartura do Piaui,PI,1,PI,,0,
1707553,Fatima,TO,1,TO,,0,
2910750,Fatima,BA,1,BA,,0,
5003801,Fatima do Sul,MS,1,MS,,0,
4107603,Faxinal,PR,1,PR,,0,
4308003,Faxinal do Soturno,RS,1,RS,,0,
4205308,Faxinal dos Guedes,SC,1,SC,,0,
4308052,Faxinalzinho,RS,1,RS,,0,
5207600,Fazenda Nova,GO,1,GO,,0,
4107652,Fazenda Rio Grande,PR,1,PR,,0,
1200302,Feijo,AC,1,AC,,0,
2910776,Feira da Mata,BA,1,BA,,0,
2910800,Feira de Santana,BA,1,BA,,0,
2702603,Feira Grande,AL,1,AL,,0,
2605400,Feira Nova,PE,1,PE,,0,
2802205,Feira Nova,SE,1,SE,,0,
3125408,Felicio dos Santos,MG,1,MG,,0,
2403707,Felipe Guerra,RN,1,RN,,0,
3125606,Felisburgo,MG,1,MG,,0,
3125705,Felixlandia,MG,1,MG,,0,
4308102,Feliz,RS,1,RS,,0,
2702702,Feliz Deserto,AL,1,AL,,0,
4107702,Fenix,PR,1,PR,,0,
3125804,Fernandes Tourinho,MG,1,MG,,0,
2605459,Fernando de Noronha,PE,1,PE,,0,
3515608,Fernando Prestes,SP,1,SP,,0,
3515509,Fernandopolis,SP,1,SP,,0,
3515707,Ferraz Vasconcelos,SP,1,SP,,0,
1600238,Ferreira Gomes,AP,1,AP,,0,
2605509,Ferreiros,PE,1,PE,,0,
3125903,Ferros,MG,1,MG,,0,
3125952,Fervedouro,MG,1,MG,,0,
4107751,Figueira,PR,1,PR,,0,
1707652,Figueiropolis,TO,1,TO,,0,
5103809,Figueiropolis D'Oest,MT,1,MT,,0,
1707702,Filadelfia,TO,1,TO,,0,
2910859,Filadelfia,BA,1,BA,,0,
2910909,Firmino Alves,BA,1,BA,,0,
5207808,Firminopolis,GO,1,GO,,0,
2702801,Flexeiras,AL,1,AL,,0,
4107850,Flor da Serra do Sul,PR,1,PR,,0,
3515806,Flora Rica,SP,1,SP,,0,
4107801,Florai,PR,1,PR,,0,
2403806,Florania,RN,1,RN,,0,
3515905,Floreal,SP,1,SP,,0,
2605608,Flores,PE,1,PE,,0,
4308201,Flores da Cunha,RS,1,RS,,0,
5207907,Flores de Goias,GO,1,GO,,0,
2203800,Flores do Piaui,PI,1,PI,,0,
2605707,Floresta,PE,1,PE,,0,
4107900,Floresta,PR,1,PR,,0,
2911006,Floresta Azul,BA,1,BA,,0,
3126000,Florestal,MG,1,MG,,0,
4108007,Florestopolis,PR,1,PR,,0,
2203909,Floriano,PI,1,PI,,0,
4205407,Florianópolis,SC,1,SC,,0,
4108106,Florida,PR,1,PR,,0,
3516002,Florida Paulista,SP,1,SP,,0,
3516101,Florinia,SP,1,SP,,0,
1301605,Fonte Boa,AM,1,AM,,0,
4308300,Fontoura Xavier,RS,1,RS,,0,
3126109,Formiga,MG,1,MG,,0,
4308409,Formigueiro,RS,1,RS,,0,
5208004,Formosa,GO,1,GO,,0,
4108205,Formosa do Oeste,PR,1,PR,,0,
2911105,Formosa do Rio Preto,BA,1,BA,,0,
4205431,Formosa do Sul,SC,1,SC,,0,
3126208,Formoso,MG,1,MG,,0,
5208103,Formoso,GO,1,GO,,0,
1708205,Formoso do Araguaia,TO,1,TO,,0,
2304350,Forquilha,CE,1,CE,,0,
4205456,Forquilhinha,SC,1,SC,,0,
2304400,Fortaleza,CE,1,CE,,0,
3126307,Fortaleza de Minas,MG,1,MG,,0,
1708254,Fortaleza do Tabocao,TO,1,TO,,0,
4308458,Fortaleza dos Valos,RS,1,RS,,0,
2104107,Fortaleza Nogueiras,MA,1,MA,,0,
2304459,Fortim,CE,1,CE,,0,
2104206,Fortuna,MA,1,MA,,0,
3126406,Fortuna de Minas,MG,1,MG,,0,
4108304,Foz do Iguacu,PR,1,PR,,0,
4108452,FOZ DO JORDAO,PR,1,PR,,0,
4205506,Fraiburgo,SC,1,SC,,0,
3516200,Franca,SP,1,SP,,0,
2204006,Francinopolis,PI,1,PI,,0,
4108320,Francisco Alves,PR,1,PR,,0,
2204105,Francisco Ayres,PI,1,PI,,0,
3126505,Francisco Badaro,MG,1,MG,,0,
4108403,Francisco Beltrao,PR,1,PR,,0,
2403905,Francisco Dantas,RN,1,RN,,0,
3126604,Francisco Dumont,MG,1,MG,,0,
3516309,Francisco Morato,SP,1,SP,,0,
3126703,Francisco Sa,MG,1,MG,,0,
2204204,Francisco Santos,PI,1,PI,,0,
3516408,Franco da Rocha,SP,1,SP,,0,
2304509,Frecheirinha,CE,1,CE,,0,
4308508,Frederico Westphalen,RS,1,RS,,0,
3126802,Frei Gaspar,MG,1,MG,,0,
3126901,Frei Inocencio,MG,1,MG,,0,
2506202,Frei Martinho,PB,1,PB,,0,
2605806,Frei Miguelinho,PE,1,PE,,0,
2802304,Frei Paulo,SE,1,SE,,0,
3127008,Fronteira,MG,1,MG,,0,
3127057,Fronteira dos Vales,MG,1,MG,,0,
2204303,Fronteiras,PI,1,PI,,0,
3127107,Frutal,MG,1,MG,,0,
2404002,Frutuoso Gomes,RN,1,RN,,0,
3202207,Fundao,ES,1,ES,,0,
3127206,Funilandia,MG,1,MG,,0,
3516507,Gabriel Monteiro,SP,1,SP,,0,
3516606,Galia,SP,1,SP,,0,
3127305,Galileia,MG,1,MG,,0,
2404101,Galinhos,RN,1,RN,,0,
4205605,Galvao,SC,1,SC,,0,
2605905,Gameleira,PE,1,PE,,0,
2911204,Gandu,BA,1,BA,,0,
2606002,Garanhuns,PE,1,PE,,0,
2802403,Gararu,SE,1,SE,,0,
3516705,Garca,SP,1,SP,,0,
4308607,Garibaldi,RS,1,RS,,0,
4205704,Garopaba,SC,1,SC,,0,
1503077,Garrafao do Norte,PA,1,PA,,0,
4308656,Garruchos,RS,1,RS,,0,
4205803,Garuva,SC,1,SC,,0,
4205902,Gaspar,SC,1,SC,,0,
3516804,Gastao Vidigal,SP,1,SP,,0,
4308706,Gaurama,RS,1,RS,,0,
2911253,Gaviao,BA,1,BA,,0,
4308805,General Camara,RS,1,RS,,0,
4108502,General Carneiro,PR,1,PR,,0,
5103908,General Carneiro,MT,1,MT,,0,
2802502,General Maynard,SE,1,SE,,0,
3516903,General Salgado,SP,1,SP,,0,
2304608,General Sampaio,CE,1,CE,,0,
4308854,Gentil,RS,1,RS,,0,
2911303,Gentio do Ouro,BA,1,BA,,0,
3517000,Getulina,SP,1,SP,,0,
4308904,Getulio Vargas,RS,1,RS,,0,
2204402,Gilbues,PI,1,PI,,0,
2702900,Girau do Ponciano,AL,1,AL,,0,
4309001,Girua,RS,1,RS,,0,
3517109,Glicerio,SP,1,SP,,0,
2911402,Gloria,BA,1,BA,,0,
5004007,Gloria de Dourados,MS,1,MS,,0,
2606101,Gloria do Goita,PE,1,PE,,0,
5103957,Gloria D'Oeste,MT,1,MT,,0,
4309050,Glorinha,RS,1,RS,,0,
2104305,Godofredo Viana,MA,1,MA,,0,
4108551,Godoy Moreira,PR,1,PR,,0,
2606200,Goiana,PE,1,PE,,0,
5208509,Goiandira,GO,1,GO,,0,
5208608,Goianesia,GO,1,GO,,0,
1503093,Goianesia do Para,PA,1,PA,,0,
5208707,Goiania,GO,1,GO,,0,
2404200,Goianinha,RN,1,RN,,0,
5208806,Goianira,GO,1,GO,,0,
5208400,Goianopolis,GO,1,GO,,0,
1708304,Goianorte,TO,1,TO,,0,
5208905,Goias,GO,1,GO,,0,
1709005,Goiatins,TO,1,TO,,0,
5209101,Goiatuba,GO,1,GO,,0,
4108601,Goioere,PR,1,PR,,0,
3127404,Goncalves,MG,1,MG,,0,
2104404,Goncalves Dias,MA,1,MA,,0,
2911501,Gongogi,BA,1,BA,,0,
3127503,Gonzaga,MG,1,MG,,0,
3127602,Gouvea,MG,1,MG,,0,
5209150,Gouvelandia,GO,1,GO,,0,
4206009,Gov. Celso Ramos,SC,1,SC,,0,
1101005,Gov. Jorge Teixeira,RO,1,RO,,0,
2404309,Gov.Dix-Sept Rosado,RN,1,RN,,0,
2104602,Gov.Eugenio Barros,MA,1,MA,,0,
2911600,Govern. Mangabeira,BA,1,BA,,0,
2104503,Governador Archer,MA,1,MA,,0,
3127701,Governador Valadares,MG,1,MG,,0,
2304657,Graca,CE,1,CE,,0,
2104701,Graca Aranha,MA,1,MA,,0,
2802601,Gracho Cardoso,SE,1,SE,,0,
2104800,Grajau,MA,1,MA,,0,
4309100,Gramado,RS,1,RS,,0,
4309126,Gramado Loureiros,RS,1,RS,,0,
4309159,Gramado Xavier,RS,1,RS,,0,
4108700,Grandes Rios,PR,1,PR,,0,
2606309,Granito,PE,1,PE,,0,
2304707,Granja,CE,1,CE,,0,
2304806,Granjeiro,CE,1,CE,,0,
3127800,Grao Mogol,MG,1,MG,,0,
4206108,Grao Para,SC,1,SC,,0,
2606408,Gravata,PE,1,PE,,0,
4309209,Gravatai,RS,1,RS,,0,
4206207,Gravatal,SC,1,SC,,0,
2304905,Groaias,CE,1,CE,,0,
2404408,Grossos,RN,1,RN,,0,
3127909,Grupiara,MG,1,MG,,0,
4309258,Guabiju,RS,1,RS,,0,
4206306,Guabiruba,SC,1,SC,,0,
3202306,Guacui,ES,1,ES,,0,
2204501,Guadalupe,PI,1,PI,,0,
1100106,Guaiara-Mirim,RO,1,RO,,0,
4309308,Guaiba,RS,1,RS,,0,
3517208,Guaicara,SP,1,SP,,0,
3517307,Guaimbe,SP,1,SP,,0,
3517406,Guaira,SP,1,SP,,0,
4108809,Guaira,PR,1,PR,,0,
4108908,Guairaca,PR,1,PR,,0,
2304954,Guaiuba,CE,1,CE,,0,
1301654,Guajara,AM,1,AM,,0,
2911659,Guajeru,BA,1,BA,,0,
2404507,Guamare,RN,1,RN,,0,
